fips,year,pm25
31163,2007,5.92094041882445
31163,2008,5.76669663505998
31163,2009,5.1786483730103
31163,2010,5.60166784023437
31163,2011,5.16285970880888
31163,2012,6.11354820666161
31163,2013,4.94729295645209
31163,2014,4.2221539329575
31163,2015,4.22303329044057
31163,2016,3.45017075828119
31081,2000,6.65955091568404
31081,2001,5.53607286442517
31081,2002,5.64824147022528
31081,2003,6.22872925090774
31081,2004,5.59867129863346
31081,2005,6.49248150696638
31081,2006,5.27237641499706
31081,2007,6.42209568876349
31081,2008,5.82768213272214
31081,2009,5.74060809533893
31081,2010,6.40213692561492
31081,2011,5.71213067014809
31081,2012,6.11814942866254
31081,2013,5.85322994760907
31081,2014,5.20701411971372
31081,2015,4.80276790259509
31081,2016,3.81655408447682
31093,2000,6.9053192628016
31093,2001,5.62875210046061
31093,2002,5.46489676115439
31093,2003,6.19093961018291
31093,2004,5.43274716404163
31093,2005,5.75277367410072
31093,2006,4.97107225139487
31093,2007,6.03141404090333
31093,2008,5.82782472611383
31093,2009,5.35748912570352
31093,2010,5.89523210262579
31093,2011,5.45972183385695
31093,2012,6.18152173470002
31093,2013,5.30845099777851
31093,2014,4.48892740752811
31093,2015,4.37158141483056
31093,2016,3.67061791407683
31009,2000,4.56073459238425
31009,2001,4.76190005775058
31009,2002,4.72258178781002
31009,2003,4.48225769215319
31009,2004,4.40223479864044
31009,2005,4.42884639095246
31009,2006,4.25195134448588
31009,2007,5.27229047219025
31009,2008,4.8776943254113
31009,2009,4.11992835448735
31009,2010,4.16606406282267
31009,2011,3.92746391978024
31009,2012,4.83464591533877
31009,2013,3.94675296857124
31009,2014,3.18366841776696
31009,2015,3.06993877080437
31009,2016,2.50293720471691
31071,2000,5.27478263215249
31071,2001,4.89260873172594
31071,2002,4.95453419152254
31071,2003,4.84801241300121
31071,2004,4.56459629580101
31071,2005,4.84167705233793
31071,2006,4.37291928700038
31071,2007,5.4555279311186
31071,2008,5.20950309652719
31071,2009,4.41683225898269
31071,2010,4.83409941152016
31071,2011,4.39136641366141
31071,2012,5.06316770944536
31071,2013,3.89452643866615
31071,2014,3.3977859841355
31071,2015,3.35381304763193
31071,2016,2.62006614585871
31047,2000,6.38808881482188
31047,2001,5.20083138888233
31047,2002,5.15599958333662
31047,2003,5.37622052634695
31047,2004,4.70957583382001
31047,2005,5.11497267278121
31047,2006,4.49993429551676
31047,2007,5.71249202596356
31047,2008,5.34950569851242
31047,2009,4.76723037715303
31047,2010,5.00438264876875
31047,2011,4.83440692221793
31047,2012,5.99187862042392
31047,2013,4.56944514855823
31047,2014,3.92001767265163
31047,2015,3.90808644448412
31047,2016,3.20628095475039
31115,2000,5.06996964799597
31115,2001,4.91592711010965
31115,2002,5.00121579677501
31115,2003,4.61343464257145
31115,2004,4.53641334667032
31115,2005,4.64407290803625
31115,2006,4.28693014742031
31115,2007,5.16863218585771
31115,2008,5.12237074628789
31115,2009,4.15951364540402
31115,2010,4.62936167441603
31115,2011,4.12881453986588
31115,2012,4.92990883795324
31115,2013,3.981399625119
31115,2014,3.27562921701435
31115,2015,3.33394720131375
31115,2016,2.63802142137566
31001,2000,6.9209306153459
31001,2001,6.21460097641426
31001,2002,6.05364803036163
31001,2003,6.55988605252739
31001,2004,5.70515351595874
31001,2005,6.44555805977922
31001,2006,5.55941367527688
31001,2007,6.57281291792641
31001,2008,6.29875421952595
31001,2009,5.87838593367838
31001,2010,6.42883051693781
31001,2011,5.97661204015297
31001,2012,6.66490304313586
31001,2013,5.66915751195913
31001,2014,5.14277867734718
31001,2015,4.9824763309289
31001,2016,4.20946222118092
31083,2000,6.94371462155027
31083,2001,5.77857859500631
31083,2002,5.78497341668205
31083,2003,5.94172240305022
31083,2004,4.92611821652938
31083,2005,5.58009949929718
31083,2006,4.93003279641541
31083,2007,6.14030639540461
31083,2008,5.82711031346038
31083,2009,5.10792766318414
31083,2010,5.54880338439207
31083,2011,5.55766548467804
31083,2012,6.38855361041999
31083,2013,5.01286188422084
31083,2014,4.30218360653945
31083,2015,4.42733015545008
31083,2016,3.78983704635937
31065,2000,6.82990588489439
31065,2001,5.72533431733957
31065,2002,5.6489053397538
31065,2003,5.65993907415428
31065,2004,4.87274250133083
31065,2005,5.22250825805476
31065,2006,4.75115076189226
31065,2007,6.12743587531276
31065,2008,5.55372764883865
31065,2009,5.01477431129382
31065,2010,5.12099462223675
31065,2011,5.29733462301843
31065,2012,6.46684770810934
31065,2013,4.87946229279753
31065,2014,4.30354073428815
31065,2015,4.38091250819657
31065,2016,3.7201423993224
31137,2000,7.36781441845171
31137,2001,5.58920453662009
31137,2002,5.42321293796796
31137,2003,5.81778579920008
31137,2004,4.85613262472095
31137,2005,5.40538925861789
31137,2006,4.82208507461062
31137,2007,6.06855238044249
31137,2008,5.61873140336157
31137,2009,5.06068067111524
31137,2010,5.50325579485599
31137,2011,5.2264177124427
31137,2012,6.21771269292132
31137,2013,4.81217224043148
31137,2014,4.1906838782173
31137,2015,4.26763888677604
31137,2016,3.48205804300357
31099,2000,6.45848367263017
31099,2001,5.7462873257218
31099,2002,5.56420725638521
31099,2003,6.15475809390051
31099,2004,5.01144869511565
31099,2005,5.73905883422249
31099,2006,4.94592184001613
31099,2007,6.09246295929921
31099,2008,5.72981615910689
31099,2009,5.33015628601303
31099,2010,5.83564972205413
31099,2011,5.39446745004115
31099,2012,6.34693824824934
31099,2013,5.09011308564784
31099,2014,4.49221414935393
31099,2015,4.46641302660512
31099,2016,3.74332471134441
31181,2000,6.93922982270641
31181,2001,5.81195980888782
31181,2002,5.86166897964972
31181,2003,6.27940250693999
31181,2004,5.30933613528838
31181,2005,5.95570545215857
31181,2006,5.09337401299811
31181,2007,6.23917076009145
31181,2008,6.16375331249296
31181,2009,5.49566589615747
31181,2010,6.0164472850608
31181,2011,5.83866671554849
31181,2012,6.33502301241999
31181,2013,5.33257243779981
31181,2014,4.877473792527
31181,2015,4.56857622413138
31181,2016,3.96453670146322
31061,2000,6.58728181368225
31061,2001,5.81937403792941
31061,2002,5.76331302035088
31061,2003,6.20394903297044
31061,2004,5.08381016395797
31061,2005,5.8375903783943
31061,2006,5.01801480073695
31061,2007,6.11327543907978
31061,2008,5.95289243180281
31061,2009,5.26748567145776
31061,2010,5.86772736338685
31061,2011,5.51169954422087
31061,2012,6.38748705774772
31061,2013,5.06971256836584
31061,2014,4.48024581763585
31061,2015,4.49451158527111
31061,2016,3.81357377334104
31073,2000,6.57806265951687
31073,2001,5.17658995356276
31073,2002,5.1675294326722
31073,2003,5.50071603393124
31073,2004,4.44386304827697
31073,2005,5.03088138382742
31073,2006,4.46869782872095
31073,2007,5.82798617214775
31073,2008,5.3612069654282
31073,2009,4.7724137977622
31073,2010,4.92113464632771
31073,2011,4.90614788418539
31073,2012,6.11793220917465
31073,2013,4.51942364362222
31073,2014,4.01197016295753
31073,2015,4.05123940708654
31073,2016,3.21216675243046
31129,2000,6.92449792540842
31129,2001,5.83183334885037
31129,2002,5.81605073198446
31129,2003,6.49694344638927
31129,2004,5.34777967736101
31129,2005,6.39382046709837
31129,2006,5.31999403142674
31129,2007,6.31171322856533
31129,2008,6.21113855664243
31129,2009,5.76052552008765
31129,2010,6.41378522877733
31129,2011,6.2226127169945
31129,2012,6.18407562868825
31129,2013,5.78616108108209
31129,2014,5.29455488021772
31129,2015,4.87991819669697
31129,2016,4.193615785956
31145,2000,6.65024735231641
31145,2001,5.56163881609045
31145,2002,5.43406902550317
31145,2003,5.33663650961488
31145,2004,4.70644741157189
31145,2005,4.84894900470894
31145,2006,4.46736161307602
31145,2007,5.76316118012555
31145,2008,5.33854546545857
31145,2009,4.8896796241417
31145,2010,4.73395823874954
31145,2011,5.00499145892691
31145,2012,6.31372629797616
31145,2013,4.67331136383487
31145,2014,4.09905723495962
31145,2015,4.15149302000923
31145,2016,3.57608197840487
31057,2000,5.99399505126134
31057,2001,4.96025359206726
31057,2002,5.09935391444663
31057,2003,4.98725468889798
31057,2004,4.32193873369437
31057,2005,4.47963648486092
31057,2006,4.03197097824154
31057,2007,5.13780987632988
31057,2008,4.46199490766559
31057,2009,4.27789880520028
31057,2010,4.26705674054816
31057,2011,4.17738009099904
31057,2012,5.17905215697342
31057,2013,3.94601082512088
31057,2014,3.88661892705381
31057,2015,3.74342961924843
31057,2016,2.99703028587601
31029,2000,5.35199537576256
31029,2001,4.56956560142356
31029,2002,4.79924997316504
31029,2003,4.76100787575304
31029,2004,4.04503102539328
31029,2005,4.17308548826356
31029,2006,3.93064648258053
31029,2007,4.90775328700777
31029,2008,4.37475869039314
31029,2009,4.0796309967091
31029,2010,4.04622995580959
31029,2011,3.98914472250387
31029,2012,5.09518232971416
31029,2013,3.72376256973991
31029,2014,3.77503557989169
31029,2015,3.48681524253377
31029,2016,2.73676684602592
31087,2000,6.25427168204408
31087,2001,4.86733680005186
31087,2002,5.09177733859033
31087,2003,5.04447809336456
31087,2004,4.48207984651577
31087,2005,4.63109053592424
31087,2006,4.10547788204644
31087,2007,5.38696919520246
31087,2008,4.87502234346742
31087,2009,4.61546240266377
31087,2010,4.6815674263285
31087,2011,4.63979880046635
31087,2012,5.8860712173127
31087,2013,4.3093111558385
31087,2014,3.94658473608914
31087,2015,3.86829328544814
31087,2016,3.33230570592777
31063,2000,6.54583846726984
31063,2001,5.014965678544
31063,2002,5.0069351769825
31063,2003,5.00324507518364
31063,2004,4.3130370807293
31063,2005,4.62245525280257
31063,2006,4.26290610702675
31063,2007,5.63909314667514
31063,2008,5.07017639304977
31063,2009,4.64906656554642
31063,2010,4.59816598013433
31063,2011,4.61361517627963
31063,2012,5.78973803853214
31063,2013,4.38329241341323
31063,2014,3.79675005739566
31063,2015,3.72361489411058
31063,2016,3.08027496476832
31085,2000,5.64698022998584
31085,2001,4.46347273739096
31085,2002,4.76848518744639
31085,2003,4.70446892138906
31085,2004,4.09297735111283
31085,2005,4.41033085071964
31085,2006,3.97759720715962
31085,2007,5.08972126210885
31085,2008,4.59570265563938
31085,2009,4.299709609992
31085,2010,4.2217643730044
31085,2011,4.23528725562646
31085,2012,5.46198493162699
31085,2013,4.12732593506801
31085,2014,3.58250437723119
31085,2015,3.48613224272284
31085,2016,2.75597963912493
31111,2000,5.63339857507738
31111,2001,4.77913564444803
31111,2002,4.79727955588678
31111,2003,4.74063251771907
31111,2004,4.34201301461685
31111,2005,4.65157273158474
31111,2006,4.20648357487021
31111,2007,5.36021675442704
31111,2008,4.7186087682725
31111,2009,4.34732204842637
31111,2010,4.09044211211502
31111,2011,4.26962925439954
31111,2012,5.30796098886733
31111,2013,4.23192749253183
31111,2014,3.75999183388063
31111,2015,3.4921332706326
31111,2016,2.84188912411819
31005,2000,4.46003055863856
31005,2001,4.39098782986099
31005,2002,4.21852415608996
31005,2003,4.13073788878269
31005,2004,3.74284987340447
31005,2005,3.89969467825562
31005,2006,3.88113974502937
31005,2007,4.54725160132258
31005,2008,4.12479832744406
31005,2009,3.67626007261776
31005,2010,3.31965553023774
31005,2011,3.27391084675369
31005,2012,4.75010133393509
31005,2013,4.04321171254252
31005,2014,3.06413373903663
31005,2015,2.86894632641909
31005,2016,2.07009855131461
31049,2000,4.65159309320744
31049,2001,4.4469970807898
31049,2002,4.24306670914459
31049,2003,4.27096357415942
31049,2004,3.79909084108796
31049,2005,3.66978829204771
31049,2006,3.71899303425733
31049,2007,4.62636570390032
31049,2008,3.92662729908057
31049,2009,3.79672447696209
31049,2010,3.7202062950975
31049,2011,3.68161296781927
31049,2012,4.9742855142756
31049,2013,3.64745558309651
31049,2014,3.53823896004249
31049,2015,3.38105407936967
31049,2016,2.46083707889714
31123,2000,5.37862820292648
31123,2001,5.20203586431097
31123,2002,5.04469274070838
31123,2003,4.83415507171555
31123,2004,4.05991398948655
31123,2005,4.24139655456949
31123,2006,4.29161014228879
31123,2007,4.69190757239956
31123,2008,4.04993620026681
31123,2009,3.8537445086593
31123,2010,3.96510691314305
31123,2011,3.86409910837821
31123,2012,5.54624802487593
31123,2013,4.11763751910483
31123,2014,3.76032846699106
31123,2015,3.98645645009212
31123,2016,2.75545202775598
31101,2000,4.74612691539923
31101,2001,4.6694301914813
31101,2002,4.55096613848335
31101,2003,4.46643056164875
31101,2004,4.13540474915129
31101,2005,4.16537268343865
31101,2006,3.94631012762664
31101,2007,4.86272003310963
31101,2008,4.2704570023889
31101,2009,4.01707176238917
31101,2010,3.86569005479665
31101,2011,3.78528401568865
31101,2012,5.22448698441345
31101,2013,4.36947174417685
31101,2014,3.55180968614714
31101,2015,3.46153635483483
31101,2016,2.56298565657039
31105,2000,4.85421698729958
31105,2001,4.47867253861632
31105,2002,4.50613663053752
31105,2003,4.1627496757331
31105,2004,3.18592883550161
31105,2005,3.33853973417017
31105,2006,3.73682457134753
31105,2007,4.0386886046905
31105,2008,3.41162587699028
31105,2009,3.28855534049771
31105,2010,3.5606126697351
31105,2011,3.3900870756444
31105,2012,4.66777798693772
31105,2013,3.0741180826498
31105,2014,3.10521441314822
31105,2015,3.43112593805705
31105,2016,2.57507958177487
31033,2000,4.78002018290952
31033,2001,4.56757214556035
31033,2002,4.33245899527335
31033,2003,4.17813880119363
31033,2004,3.51085501268983
31033,2005,3.54405958142021
31033,2006,3.78421064411156
31033,2007,4.32511163221326
31033,2008,3.60579341622403
31033,2009,3.48190917955454
31033,2010,3.7323391452921
31033,2011,3.75616897402731
31033,2012,4.94755236685187
31033,2013,3.4513379050575
31033,2014,3.46705302562161
31033,2015,3.49324345362462
31033,2016,2.38787755201127
31135,2000,4.76412011222418
31135,2001,4.44639213673283
31135,2002,4.33541390601777
31135,2003,4.37073699533027
31135,2004,3.89578308049446
31135,2005,3.95011430319107
31135,2006,3.81938872793314
31135,2007,4.77347301433451
31135,2008,4.2486975658606
31135,2009,3.92391052277893
31135,2010,3.89525401356465
31135,2011,3.83290768373077
31135,2012,4.92107224444995
31135,2013,3.63665018565396
31135,2014,3.56274376199044
31135,2015,3.33849937341454
31135,2016,2.57278623575053
31017,2000,4.62730491915717
31017,2001,4.63718169437658
31017,2002,4.24813371256629
31017,2003,4.25094701254548
31017,2004,4.12820985938584
31017,2005,4.17256861359505
31017,2006,4.05587562560985
31017,2007,4.94273562819424
31017,2008,4.78753128120091
31017,2009,4.00187800628037
31017,2010,4.03732986279843
31017,2011,3.71094396265256
31017,2012,4.73099930004574
31017,2013,3.71793875114001
31017,2014,2.8814781740477
31017,2015,3.09590736708521
31017,2016,2.29848510844792
31171,2000,4.42901211407848
31171,2001,4.74294749933285
31171,2002,4.32101117634009
31171,2003,4.36705191809353
31171,2004,4.13538956805134
31171,2005,4.2528818091894
31171,2006,4.08877547796558
31171,2007,5.03380225636503
31171,2008,4.56967142607805
31171,2009,4.06953347680618
31171,2010,3.89011778698402
31171,2011,3.58818583251228
31171,2012,4.94981706621902
31171,2013,3.91505124074484
31171,2014,3.05953637105558
31171,2015,2.90393309068787
31171,2016,2.27004270353058
31069,2000,5.28526746947325
31069,2001,5.11866233274829
31069,2002,5.01286773811319
31069,2003,4.94474342930345
31069,2004,4.24984451522702
31069,2005,4.32734177608487
31069,2006,4.24818030868648
31069,2007,4.93431939840358
31069,2008,4.16856591156049
31069,2009,4.03696455202863
31069,2010,3.86717898605942
31069,2011,3.94126954940873
31069,2012,5.29219432087279
31069,2013,4.51295599001706
31069,2014,3.78307175613747
31069,2015,3.71926604792044
31069,2016,2.71230932251137
31091,2000,4.41869528105568
31091,2001,4.76114899506239
31091,2002,4.18067179636226
31091,2003,4.18631933842801
31091,2004,3.96582277584912
31091,2005,4.05024337826592
31091,2006,4.06796489544249
31091,2007,4.86002922359901
31091,2008,4.34357363223565
31091,2009,3.8214703188899
31091,2010,3.62805648275079
31091,2011,3.35518755636387
31091,2012,4.69020940870758
31091,2013,4.06843640742741
31091,2014,3.02377007115601
31091,2015,2.83891867488057
31091,2016,2.1364344649935
31113,2000,4.56708079243299
31113,2001,4.59099374469023
31113,2002,4.35678947489625
31113,2003,4.22556345878295
31113,2004,4.04128637714921
31113,2005,4.19406261176707
31113,2006,4.04018687756262
31113,2007,4.99994502583987
31113,2008,4.64485973680065
31113,2009,4.06366129141709
31113,2010,3.94174918273363
31113,2011,3.73184817629417
31113,2012,4.87805288354687
31113,2013,3.97821780491715
31113,2014,3.02480747754818
31113,2015,2.8966996901893
31113,2016,2.40627063330513
31117,2000,4.73002878190656
31117,2001,4.33064586760232
31117,2002,4.18083879469257
31117,2003,4.13268910603304
31117,2004,3.82512336645864
31117,2005,4.09979428542783
31117,2006,3.9735500002437
31117,2007,4.91472041391228
31117,2008,4.34642278010908
31117,2009,3.83943259745444
31117,2010,3.62853011968803
31117,2011,3.50280760340608
31117,2012,4.88534268773754
31117,2013,4.097108627833
31117,2014,3.00850538002569
31117,2015,2.7983484765304
31117,2016,2.15053270305854
31031,2000,4.69148397839694
31031,2001,4.7854701433973
31031,2002,4.13504674767149
31031,2003,4.05470229347845
31031,2004,3.90501793157003
31031,2005,4.0155816447679
31031,2006,4.00762625172757
31031,2007,4.7929483446062
31031,2008,4.43297362863822
